storeCode,storeName,orgCode,imageLink,storePhone,storeMobile,managerUserCode,taxCode,bankName,bankAccount,bankAccountName,countryCode,countryName,stateCode,stateName,cityCode,cityName,districtCode,districtName,address1,zipCode,latitude,longitude,openStatus,status,defaultScheduleList,__typename
1022062804326,SPORTS STATION CITRAGRAND CIBUBUR,10005009,,217887889,,,,,,,1,Indonesia,20000422,Jawa Barat,30000672,Kota Bekasi,40000677,Jati Sampurna,"Jl. Alternatif Cibubur - Cileungsi KM. 4, Jatikarya, Jatisampurna, Kota Bks, Jawa Barat 17435",17435,-6.35608,106.87979,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1022062804325,SPORTS STATION BATAM CITY SQUARE,10005008,,217887889,,,,,,,1,Indonesia,20000913,Kepulauan Riau,30000953,Kota Batam,40000957,Lubuk Baja,"Batam City Square Mall, JL Bunga Raya, Baloi, Batu Selicin, Lubuk Baja, Kota Batam, Kep Riau 29444",29444,1.131843,104.103902,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1022062804324,SPORTS STATION RITA SUPERMALL TEGAL,10005007,,217887889,,,,,,,1,Indonesia,20001538,Jawa Tengah,30005661,Kota Tegal,40005662,Tegal Selatan,"Jl. Kolonel Soegiono No.155, Kemandungan, Tegal Bar., Kota Tegal, Jawa Tengah 52133",52133,-6.874567,109.11956,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1022062804323,SPORTS STATION KEPRI MALL BATAM,10005006,,217887889,,,,,,,1,Indonesia,20000913,Kepulauan Riau,30000953,Kota Batam,40000957,Lubuk Baja,"Kepri Mall, Jalan Jenderal Sudirman, Sukajadi, Kota Batam, Kepulauan Riau 29444",29444,1.1011401,104.368301,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1022062804322,SPORTS STATION LIPPO CITY CIKARANG,10005005,,217887889,,,,,,,1,Indonesia,20000422,Jawa Barat,30000649,Kab. Bekasi,40000671,Cikarang Barat,"City Walk Lippo Cikarang, Jl. MH. Thamrin, Sukaresmi, Cikarang Sel., Bekasi, Jawa Barat 17530",17530,-6.32794,107.12778,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1022062804321,SPORTS STATION BOTANI SQUARE BOGOR,10005004,,02518400838,,,,,,,1,Indonesia,20000422,Jawa Barat,30000850,Kota Bogor,40000853,Bogor Tengah - Kota,"BOTANI SQUARE LT.GF UNIT 86, Jl. Raya Pajajaran No. 69 - 71, Tegallega, Bogor Tengah, Kota Bogor, Jawa Barat, 16127",16127,-6.60140840060752,106.80741682917862,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1022062804320,SPORTS STATION BALI COLLECTION,10005003,,217887889,,,,,,,1,Indonesia,20002217,Bali,30002217,Kab. Badung,40002217,Kuta Utara,"Kawasan BTDC Area Bali Collection, Nusa Dua, Benoa, Kuta Sel., Kabupaten Badung, Bali 80363",80363,-8.80148,115.23086,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1022062804319,SPORTS STATION CILEUNGSI MALL,10005002,,217887889,,,,,,,1,Indonesia,20000422,Jawa Barat,30000810,Kab. Bogor,40000841,Cileungsi,"Jalan Taman Metro Raya No.62, Cileungsi Kidul, Cileungsi, Bogor, Jawa Barat 16820",16820,-6.39912,106.97524,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1022062804318,SPORTS STATION RITA SUPERMALL PURWOKERTO,10005001,,217887889,,,,,,,1,Indonesia,20001538,Jawa Tengah,30005661,Kota Tegal,40005662,Tegal Selatan,"Jl. Kolonel Soegiono No.155, Kemandungan, Tegal Bar., Kota Tegal, Jawa Tengah 52133",52133,-6.874567,109.11956,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1022062804317,SPORTS STATION CITRALAND SEMARANG,10005000,,217887889,,,,,,,1,Indonesia,20001538,Jawa Tengah,30005921,Kota Semarang,40005925,Semarang Tengah,"Jl. Simpang Lima No.1, Pekunden, Semarang Tengah, Kota Semarang, Jawa Tengah 50134",50134,-6.988611,110.42359,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
